a_x,a_y,a_z,v_x,v_y,v_z,time_stamp
-0.10111212730407715,0.021328885108232498,0.9956496953964233,0.0437077060341835,0.02413855865597725,-0.06553559005260468,0
-0.10155496001243591,0.02097170613706112,0.9958705306053162,0.011480582877993584,0.03149264678359032,-0.0465242974460125,0
-0.10113979130983353,0.020758215337991714,0.9955195188522339,0.10616275668144226,0.0637810230255127,-0.023306749761104584,0
-0.10017380118370056,0.021472971886396408,0.9953764081001282,0.050634779036045074,0.14245200157165527,0.009393535554409027,0
-0.09990324079990387,0.021936174482107162,0.9952016472816467,0.03560037538409233,0.05552168935537338,0.02700585126876831,0
-0.10015078634023666,0.02175113931298256,0.9949806928634644,4.1233375668525696e-05,0.029064800590276718,-0.02942715771496296,0
-0.10086401551961899,0.021542059257626534,0.9948953986167908,0.02013939991593361,0.022483475506305695,-0.01366846077144146,0
-0.1015879288315773,0.021227272227406502,0.9956966638565063,0.06584032624959946,0.10622996091842651,-0.020261645317077637,0
-0.10123412311077118,0.02144995704293251,0.9959849119186401,-0.03172577917575836,0.0575593039393425,-0.032748498022556305,0
-0.1011229008436203,0.02178892306983471,0.995219886302948,0.015609580092132092,0.0893024355173111,-0.09083455055952072,0
-0.10086257755756378,0.021930016577243805,0.9948180913925171,0.1214311420917511,0.14645478129386902,-0.002894307253882289,0
-0.10105763375759125,0.02180270291864872,0.9945677518844604,0.04297997057437897,0.02372021973133087,-0.05461210757493973,0
-0.1014816090464592,0.0217265784740448,0.9949242472648621,0.034407295286655426,0.05429345741868019,0.06098094582557678,0
-0.10114647448062897,0.022325458005070686,0.9954959750175476,-0.006270586978644133,-0.029109179973602295,-0.054381050169467926,0
-0.10099407285451889,0.02220533974468708,0.994719386100769,0.08689279109239578,0.03389272838830948,-0.040431808680295944,0
-0.10142549872398376,0.02117064967751503,0.9948091506958008,0.1168854832649231,0.08667998015880585,-0.07718036323785782,0
-0.10174717009067535,0.02027781307697296,0.995449423789978,0.04461711645126343,0.0680965781211853,-0.10647636651992798,0
-0.1011415347456932,0.020826086401939392,0.9962506294250488,0.08395034074783325,0.07541996240615845,-0.07576701790094376,0
-0.10071171075105667,0.021943051367998123,0.9962087273597717,-0.06666318327188492,0.003690449520945549,-0.09824357181787491,0
-0.10090198367834091,0.02192660979926586,0.9955969452857971,0.0730789452791214,0.10319451987743378,0.00026242947205901146,0
-0.10027167201042175,0.021660469472408295,0.9950117468833923,-0.021931646391749382,0.158699631690979,-0.02954469621181488,0
-0.09966371953487396,0.021349191665649414,0.9945088624954224,0.08392392843961716,0.17874719202518463,-0.023115012794733047,0
-0.10027029365301132,0.021575365215539932,0.9945593476295471,0.1350848376750946,0.06663591414690018,-0.08936571329832077,0
-0.10067083686590195,0.021680261939764023,0.9953460097312927,0.2080073356628418,0.14141270518302917,-0.00914403609931469,0
-0.10109254717826843,0.02203887514770031,0.9961981177330017,-0.03904939442873001,0.08970005065202713,-0.011140837334096432,0
-0.100718654692173,0.021727029234170914,0.9975065588951111,0.10263282805681229,0.11755025386810303,0.05017034709453583,0
-0.10037665069103241,0.021538659930229187,0.9978803396224976,0.10924400389194489,0.14185075461864471,-0.03608150780200958,0
-0.10068920999765396,0.020769011229276657,0.9969419836997986,0.09449765831232071,0.12926703691482544,-0.03647317737340927,0
-0.10071497410535812,0.02025076001882553,0.9950130581855774,0.10428708046674728,0.1387486308813095,0.03924351558089256,0
-0.10107579082250595,0.01998043805360794,0.9939743280410767,0.0018862751312553883,0.0589526891708374,-0.05076298117637634,0
-0.10089026391506195,0.01986350119113922,0.9940453171730042,-0.0070804413408041,0.1621757447719574,-0.046850405633449554,0
-0.10049320757389069,0.02036282792687416,0.9947038888931274,0.0968833863735199,0.013811493292450905,0.03311014175415039,0
-0.10047052055597305,0.021110432222485542,0.9958224296569824,0.06319897621870041,0.0900990217924118,-0.03465831279754639,0
-0.10062920302152634,0.02185874804854393,0.9957002401351929,-0.004913763143122196,0.07614660263061523,-0.036804791539907455,0
-0.10078452527523041,0.021993139758706093,0.9954479932785034,0.04910210520029068,0.01373920775949955,-0.10442641377449036,0
-0.10052423179149628,0.02212996408343315,0.9947001934051514,0.11152538657188416,-0.0052227661944925785,-0.05380949378013611,0
-0.10076802968978882,0.022099964320659637,0.9934794306755066,-0.014148104935884476,0.09062955528497696,-0.053204234689474106,0
-0.1017119511961937,0.022627346217632294,0.9937015175819397,0.08518011122941971,0.06436967849731445,-0.009106528013944626,0
-0.10174048691987991,0.02305981144309044,0.9932743310928345,0.14329706132411957,0.120046466588974,-0.10603399574756622,0
-0.10141916573047638,0.02250766009092331,0.9944706559181213,0.12448963522911072,0.01812818832695484,0.007411051541566849,0
-0.10071485489606857,0.022356735542416573,0.9944581985473633,-0.010758848860859871,0.02998249977827072,-0.0011814436875283718,0
-0.1002112478017807,0.021426111459732056,0.9940953850746155,0.04640942066907883,0.08910724520683289,0.008285515010356903,0
-0.10021741688251495,0.021672893315553665,0.99517422914505,-0.02156062051653862,0.06901615858078003,-0.017964186146855354,0
-0.10043803602457047,0.0216850396245718,0.9960851669311523,0.018055779859423637,0.1041800007224083,-0.003721356624737382,0
-0.10034406185150146,0.021517764776945114,0.996870756149292,0.03158293291926384,0.09122103452682495,-0.1322706937789917,0
-0.10011449456214905,0.021053295582532883,0.9969247579574585,-0.0034031164832413197,0.026480475440621376,-0.017458077520132065,0
-0.10016467422246933,0.021494528278708458,0.9957553148269653,0.06569455564022064,0.021493762731552124,-0.05239636451005936,0
-0.10067185014486313,0.02173948660492897,0.9951227307319641,0.07497093081474304,0.12759533524513245,0.018367448821663857,0
-0.10083713382482529,0.02161911129951477,0.9942077994346619,-0.01375445257872343,0.15091562271118164,-0.012014278210699558,0
-0.09979613125324249,0.02134794369339943,0.9937509298324585,-0.018308795988559723,0.11849364638328552,-0.06924205273389816,0
-0.09971092641353607,0.021467819809913635,0.9943987131118774,0.049953214824199677,0.08179044723510742,-0.04233399033546448,0
-0.10087676346302032,0.02125662937760353,0.9945063591003418,0.055061399936676025,0.06606927514076233,-0.05051150918006897,0
-0.10117422044277191,0.021278593689203262,0.9947167038917542,-0.054295070469379425,0.0840429961681366,-0.005316269118338823,0
-0.10185922682285309,0.021616218611598015,0.9952559471130371,-0.08765523135662079,0.036362502723932266,-0.06010288745164871,0
-0.10200466215610504,0.02177579328417778,0.995943546295166,0.02862103469669819,0.016077330335974693,0.044676318764686584,0
-0.1011652797460556,0.02159147337079048,0.9962630271911621,0.022216428071260452,0.11545412242412567,-0.048062514513731,0
-0.10047916322946548,0.021341603249311447,0.9958462119102478,0.1573057770729065,0.05604106932878494,-0.052877359092235565,0
-0.10023902356624603,0.02148149348795414,0.9958021640777588,0.06463274359703064,-0.011799281463027,-0.12266217917203903,0
-0.1005985215306282,0.02158019319176674,0.9954675436019897,0.11704225093126297,0.024647068232297897,-0.12543562054634094,0
-0.10137882828712463,0.022114763036370277,0.9936835765838623,0.04334114491939545,0.16460028290748596,-0.12443838268518448,0
-0.10093402117490768,0.021448910236358643,0.9934130907058716,0.027008136734366417,0.14527945220470428,-0.019344601780176163,0
-0.10120624303817749,0.02120770700275898,0.9929465055465698,0.10371895134449005,0.10193397849798203,-0.03898050636053085,0
-0.10129455476999283,0.021002311259508133,0.9933009147644043,0.04829666391015053,0.09841148555278778,-0.045490771532058716,0
-0.1008656695485115,0.021913351491093636,0.9950931072235107,0.11172033101320267,0.04041538015007973,-0.052308306097984314,0
-0.10049581527709961,0.022531135007739067,0.9963334202766418,0.15646883845329285,0.09116493165493011,0.06590113788843155,0
-0.10063877701759338,0.02243730053305626,0.9955074787139893,-0.0162523090839386,0.12559998035430908,-0.06427091360092163,0
-0.10091939568519592,0.022593675181269646,0.9950627088546753,0.0159023217856884,0.052528265863657,0.019383717328310013,0
-0.1018059253692627,0.022296156734228134,0.9944432973861694,0.053737275302410126,0.1046845018863678,-0.08572488278150558,0
-0.10226573050022125,0.02199234627187252,0.9939599633216858,0.03152305260300636,0.025820409879088402,0.047347042709589005,0
-0.10176890343427658,0.02168615534901619,0.9942405223846436,0.13004398345947266,-0.029046617448329926,-0.0030734282918274403,0
-0.10070396214723587,0.02119358628988266,0.9946469664573669,0.08696511387825012,0.08337163925170898,-0.07478999346494675,0
-0.09970312565565109,0.020954186096787453,0.9947152137756348,0.06501831859350204,0.0012892885133624077,-0.06960118561983109,0
-0.09942150115966797,0.02088448405265808,0.9946914911270142,0.11230184882879257,0.11974648386240005,-0.04063909500837326,0
-0.10025928169488907,0.020874712616205215,0.9941105842590332,-0.0010625568684190512,0.05827825516462326,-0.05151311308145523,0
-0.10167742520570755,0.020399995148181915,0.9933651685714722,-0.05679965764284134,0.12139802426099777,-0.00429770490154624,0
-0.10165033489465714,0.020681124180555344,0.9929880499839783,0.0876210629940033,0.029411453753709793,-0.0792364850640297,0
-0.1009921133518219,0.021796567365527153,0.9934015274047852,0.17129381000995636,0.02715439349412918,-0.09509312361478806,0
-0.10061492770910263,0.022026263177394867,0.9945214986801147,0.0029163658618927,0.05986091122031212,-0.0943046435713768,0
-0.10102414339780807,0.021542545408010483,0.9949767589569092,0.12786057591438293,0.04504933953285217,-0.048431396484375,0
-0.10146083682775497,0.021068494766950607,0.9948175549507141,0.08484858274459839,0.08234181255102158,-0.07233943790197372,0
-0.10083412379026413,0.02104644849896431,0.9942667484283447,0.16188877820968628,0.03836755082011223,-0.017518192529678345,0
-0.10067745298147202,0.021757308393716812,0.9946364164352417,0.024784477427601814,0.02844700962305069,-0.07081082463264465,0
-0.10173860937356949,0.021732546389102936,0.9958314299583435,0.05085490643978119,0.006784367375075817,-0.06754706054925919,0
-0.10222822427749634,0.020823540166020393,0.9953325986862183,-0.029464934021234512,0.05319185554981232,0.06910165399312973,0
-0.102058045566082,0.020726248621940613,0.9936498403549194,0.09045829623937607,0.10236532986164093,-0.07167220115661621,0
-0.1015300527215004,0.021663088351488113,0.9930787086486816,0.07219577580690384,0.013951273635029793,-0.07480157911777496,0
-0.10131333768367767,0.021778270602226257,0.9939315915107727,0.014183027669787407,0.14049407839775085,0.033437274396419525,0
-0.10170409083366394,0.02162422053515911,0.9950311779975891,0.10665135830640793,0.1332797110080719,-0.0703853964805603,0
-0.10164201259613037,0.02177341841161251,0.9944033622741699,0.10175143927335739,0.10828781127929688,-0.02556949108839035,0
-0.10139284282922745,0.022462766617536545,0.9946027994155884,-0.016016235575079918,0.05871492624282837,-0.0727950930595398,0
-0.10089991986751556,0.022301549091935158,0.9958482384681702,0.005853117909282446,0.08430087566375732,0.022869611158967018,0
-0.10038474202156067,0.02200222574174404,0.996069610118866,0.06366682797670364,0.06511729955673218,-0.04877675324678421,0
-0.1002991646528244,0.02195313200354576,0.9955794811248779,0.0650748535990715,0.10265865921974182,-0.010717527940869331,0
-0.10038081556558609,0.02206517942249775,0.99501633644104,0.06767744570970535,0.053349509835243225,0.043581243604421616,0
-0.1001274362206459,0.02165614627301693,0.9946388006210327,-0.030055943876504898,0.17021678388118744,-0.038642387837171555,0
-0.10016953200101852,0.021575680002570152,0.9944352507591248,-0.010572195053100586,0.05089666694402695,-0.05016782507300377,0
-0.0999126136302948,0.02110709622502327,0.9943209290504456,0.06052311509847641,-0.004237209912389517,0.051740895956754684,0
-0.10018381476402283,0.021338896825909615,0.9951587915420532,-0.004726345185190439,0.0723905861377716,-0.062165774405002594,0
-0.10053940117359161,0.021731551736593246,0.9950635433197021,-0.019588124006986618,0.009558694437146187,0.001881591510027647,0
-0.1007218211889267,0.021315157413482666,0.9956632852554321,0.11399120837450027,0.010031578131020069,-0.035639211535453796,0
-0.10101789981126785,0.021613657474517822,0.9958234429359436,0.10156746208667755,0.10453405976295471,-0.01719849929213524,0
-0.10111777484416962,0.021964851766824722,0.9943733215332031,0.04085156321525574,0.06832925230264664,0.012059643864631653,0
-0.1007576510310173,0.02202608808875084,0.9936200380325317,0.11413730680942535,0.11550416052341461,0.003307794453576207,0
-0.10090047866106033,0.021875787526369095,0.9940825700759888,0.03982952982187271,0.04438745230436325,0.05256844684481621,0
-0.10126607120037079,0.021662002429366112,0.9936283230781555,-0.026052001863718033,0.08359336853027344,-0.019018683582544327,0
-0.10133495926856995,0.021283363923430443,0.9929016828536987,0.0794103816151619,0.08804315328598022,-0.04902026429772377,0
-0.1009964570403099,0.021875454112887383,0.9936738014221191,-0.017786139622330666,0.09010878205299377,-0.03657088428735733,0
-0.10159064829349518,0.022069498896598816,0.9937735199928284,-0.07101023942232132,0.10460507869720459,-0.012270775623619556,0
-0.10161963105201721,0.02180243283510208,0.9944264888763428,-0.0011637154966592789,0.06336972117424011,-0.055406808853149414,0
-0.10105849802494049,0.021658454090356827,0.9950764775276184,0.05170339345932007,0.031065411865711212,0.04894993454217911,0
-0.10062943398952484,0.02177726849913597,0.9947392344474792,0.0498209223151207,0.025577545166015625,-0.032337650656700134,0
-0.1009053960442543,0.021436169743537903,0.9949053525924683,-0.03192030265927315,0.0011344702215865254,0.049404822289943695,0
-0.1009323000907898,0.021896392107009888,0.9958020448684692,-0.06071290746331215,0.04310522973537445,-0.0831446424126625,0
-0.10098511725664139,0.022077636793255806,0.9972025156021118,-0.04808158800005913,0.04814354330301285,-0.03313145041465759,0
-0.1012713760137558,0.022046523168683052,0.9973107576370239,0.07142266631126404,0.044281668961048126,-0.05515669658780098,0
-0.1016853004693985,0.02269122749567032,0.997044563293457,-0.04902243614196777,0.023969803005456924,0.03967514634132385,0
-0.10154089331626892,0.022577963769435883,0.9967561960220337,-0.04709385335445404,0.0657343864440918,-0.057861439883708954,0
-0.10158515721559525,0.02206597849726677,0.9955025315284729,0.0446888729929924,0.04228803515434265,-0.007092111278325319,0
-0.10181450843811035,0.02225710265338421,0.995307981967926,0.04833272844552994,0.09341542422771454,-0.06100834533572197,0
-0.10213145613670349,0.02212829329073429,0.9959877133369446,0.1415126770734787,-0.07742344588041306,0.015173563733696938,0
-0.10208538174629211,0.021383680403232574,0.9968668222427368,0.09635858237743378,0.0726606547832489,-0.05518908053636551,0
-0.10133757442235947,0.020725909620523453,0.9973151683807373,9.725848212838173e-05,0.14038152992725372,-0.01506628654897213,0
-0.100739024579525,0.020327653735876083,0.9970663189888,-0.029134653508663177,0.10045906901359558,-0.07451401650905609,0
-0.1006869375705719,0.020577555522322655,0.996476948261261,0.02757127955555916,0.10138501971960068,-0.06052558869123459,0
-0.10082137584686279,0.021214496344327927,0.9959535598754883,0.07596204429864883,0.055588118731975555,-0.022831864655017853,0
-0.10076731443405151,0.0218577291816473,0.9961675405502319,0.049952153116464615,0.0851190835237503,0.06351812928915024,0
-0.10131601244211197,0.021841997280716896,0.9955298900604248,0.04234666749835014,0.14853523671627045,-0.01573864370584488,0
-0.10144758224487305,0.02151205949485302,0.9954416155815125,0.10257138311862946,0.06899124383926392,0.013200086541473866,0
-0.10097137838602066,0.02121264860033989,0.9956655502319336,0.013174585998058319,0.09798184037208557,-0.0735536515712738,0
-0.10049064457416534,0.02129550836980343,0.9953545928001404,0.06761354207992554,0.11053711175918579,-0.03216090425848961,0
-0.10016879439353943,0.021449264138936996,0.9945853352546692,-0.001204602885991335,0.15052717924118042,0.025868667289614677,0
-0.09999869763851166,0.021077904850244522,0.9944934844970703,0.07789212465286255,0.11562521010637283,-0.03849051892757416,0
-0.1001991555094719,0.020946208387613297,0.993969202041626,-0.027374837547540665,0.04319838061928749,0.016455087810754776,0
-0.10020275413990021,0.02100350521504879,0.9939672946929932,0.09656067192554474,0.016497617587447166,-0.07865763455629349,0
-0.1002001166343689,0.021076872944831848,0.9933032393455505,0.06210187077522278,0.10626920312643051,-0.04475250095129013,0
-0.1001548320055008,0.021307991817593575,0.9941469430923462,0.04327111691236496,-0.006311497185379267,-0.02325310930609703,0
-0.10017287731170654,0.021076582372188568,0.9958492517471313,0.014222522266209126,0.010629434138536453,-0.046240996569395065,0
-0.10104591399431229,0.021265912801027298,0.9965578317642212,0.12697739899158478,0.05060754716396332,0.06619851291179657,0
-0.10077647119760513,0.021248362958431244,0.9963201284408569,-0.007185311056673527,0.07621534168720245,0.0744025707244873,0
-0.1004931628704071,0.020967289805412292,0.9961532950401306,-0.046492453664541245,0.09024101495742798,-0.0022964952513575554,0
-0.10096677392721176,0.020679160952568054,0.9961832761764526,-0.041126932948827744,0.04748851805925369,-0.049983058124780655,0
-0.10132697224617004,0.02054412290453911,0.9955397844314575,0.046633318066596985,0.20418031513690948,0.019161956384778023,0
-0.10095708817243576,0.0202906746417284,0.9939853549003601,0.20501533150672913,0.12517592310905457,-0.10907445102930069,0
-0.10036969184875488,0.02073431760072708,0.9925430417060852,0.015873435884714127,0.10475634783506393,-0.03963317349553108,0
-0.1002250537276268,0.02172294817864895,0.9938372373580933,0.009028430096805096,0.05498948320746422,-0.11913775652647018,0
-0.10065669566392899,0.022532140836119652,0.994424045085907,0.026857106015086174,-0.05289965495467186,0.03638390824198723,0
-0.10064034909009933,0.021860014647245407,0.9924925565719604,0.05362023785710335,0.24336965382099152,-0.04383358359336853,0
-0.10092449933290482,0.02139098383486271,0.9944280385971069,0.06323124468326569,0.09588896483182907,-0.04489205777645111,0
-0.10108537971973419,0.020835859701037407,0.9953885674476624,0.059888020157814026,-0.13715556263923645,0.09637486189603806,0
-0.0996958315372467,0.020421387627720833,0.9930105805397034,-0.025001201778650284,0.20727339386940002,-0.10770875960588455,0
-0.09895775467157364,0.021288137882947922,0.9940361976623535,0.15802039206027985,0.2769661843776703,-0.15897852182388306,0
-0.0996837317943573,0.021313823759555817,0.9972697496414185,-0.04127848893404007,-0.04845934733748436,0.12916645407676697,0
-0.09983838349580765,0.020551441237330437,0.9956784248352051,0.0013689571060240269,0.1379266381263733,-0.08158284425735474,0
-0.10093609243631363,0.020652957260608673,0.9946767091751099,0.06222706660628319,0.09123250842094421,-0.10505421459674835,0
-0.10222496092319489,0.02041175588965416,0.9965925216674805,0.1432148814201355,-0.20915855467319489,0.030446168035268784,0
-0.10188546776771545,0.020186977460980415,0.9950012564659119,0.15501399338245392,0.19106294214725494,-0.006609787233173847,0
-0.10128391534090042,0.020277095958590508,0.994027316570282,0.23907718062400818,0.30347055196762085,-0.19024087488651276,0
-0.1017407476902008,0.02117573842406273,0.9958210587501526,0.06143304333090782,-0.034901153296232224,0.07018457353115082,0
-0.10211160033941269,0.0221570897847414,0.9952432513237,-0.007947533391416073,-0.06049979478120804,0.20839810371398926,0
-0.10176447033882141,0.02251570299267769,0.9957165718078613,-0.0011712727136909962,0.0030513328965753317,-0.06672713905572891,0
-0.10016264021396637,0.022873833775520325,0.9952715039253235,-0.12341141700744629,-0.04414394497871399,-0.034099604934453964,0
-0.09871160238981247,0.022988392040133476,0.9941681623458862,0.0043160561472177505,0.14194156229496002,-0.08796985447406769,0
-0.09903739392757416,0.022734319791197777,0.9957530498504639,-0.04273854196071625,0.08353329449892044,-0.1495109498500824,0
-0.09957557916641235,0.0213884636759758,0.9968338012695312,-0.10655869543552399,0.0666327029466629,-0.03516580909490585,0
-0.09953145682811737,0.020577868446707726,0.9948657751083374,0.14657196402549744,0.290141761302948,0.0011562572326511145,0
-0.1005907878279686,0.020607437938451767,0.9951579570770264,0.10899852216243744,0.09633392095565796,-0.037375498563051224,0
-0.10240252315998077,0.021226201206445694,0.996870756149292,0.04699106514453888,-0.14690755307674408,0.023135634139180183,0
-0.10308898985385895,0.02172831818461418,0.9950202107429504,0.030339956283569336,0.020142389461398125,-0.17909274995326996,0
-0.10273811966180801,0.021742191165685654,0.9939248561859131,-0.017496084794402122,0.16158755123615265,-0.15114299952983856,0
-0.10217935591936111,0.021244201809167862,0.9949911832809448,0.01597217470407486,0.10593358427286148,-0.08977966755628586,0
-0.10144399106502533,0.02203143946826458,0.9946878552436829,0.09930314868688583,0.007036153227090836,-0.025073841214179993,0
-0.10041823238134384,0.022599123418331146,0.9938606023788452,0.03485383838415146,0.13624921441078186,-0.07686923444271088,0
-0.10026425868272781,0.022519715130329132,0.9926632642745972,0.2287326157093048,0.1813792586326599,-0.053265295922756195,0
-0.10149412602186203,0.022548537701368332,0.993878960609436,0.15738193690776825,-0.026381999254226685,0.03504091128706932,0
-0.10222183912992477,0.02323834039270878,0.9959723949432373,-0.025882132351398468,-0.0011154762469232082,0.09002745896577835,0
-0.10109123587608337,0.023047469556331635,0.9960949420928955,0.12677216529846191,0.14787660539150238,-0.05541682243347168,0
-0.10047127306461334,0.022338159382343292,0.9963045120239258,0.04840108007192612,0.10785943269729614,-0.0837038978934288,0
-0.10025559365749359,0.020399684086441994,0.9969273805618286,-0.09071624279022217,0.06204909086227417,-0.015270465984940529,0
-0.09974400699138641,0.019372213631868362,0.9964967966079712,0.010085392743349075,0.2297908067703247,-0.007411164231598377,0
-0.09953391551971436,0.019597215577960014,0.9949741959571838,0.050180334597826004,0.15134933590888977,-0.10016678273677826,0
-0.10080917924642563,0.020169120281934738,0.9953335523605347,0.027090907096862793,-0.11758724600076675,0.006121956277638674,0
-0.10173413157463074,0.02054646611213684,0.9953427314758301,0.12387969344854355,-0.11626504361629486,-0.04494355618953705,0
-0.10166554898023605,0.021799616515636444,0.9951534867286682,0.01370653510093689,0.0424293652176857,-0.05549238249659538,0
-0.09829749166965485,0.031349390745162964,0.9948940873146057,-0.18241597712039948,0.37998491525650024,3.4264371395111084,0
-0.09896402060985565,0.06204500049352646,0.9949415326118469,-1.1504331827163696,0.45166337490081787,12.598901748657227,0
-0.09052874147891998,0.0640275776386261,0.9923334121704102,-3.0477476119995117,1.4998834133148193,9.372872352600098,0
-0.08442626893520355,0.03508598357439041,0.9942001700401306,-2.157802104949951,4.164125919342041,2.972276210784912,0
-0.09291091561317444,0.0024244305677711964,0.9979051351547241,-1.302945613861084,7.855290412902832,0.34818214178085327,0
-0.11267603188753128,-0.006681215018033981,0.9975253939628601,0.415616512298584,7.319535255432129,2.6760876178741455,0
-0.12085193395614624,0.0037446103524416685,0.9943897724151611,0.7450293302536011,2.5090854167938232,4.319438934326172,0
-0.11100563406944275,0.018748922273516655,0.9915868043899536,1.5402921438217163,-7.114716529846191,4.656615734100342,0
-0.10972412675619125,0.03281855583190918,0.9968641996383667,-6.642485618591309,-16.642271041870117,8.06336498260498,0
-0.10459230840206146,0.024847034364938736,1.002107858657837,-12.44987678527832,-15.208428382873535,4.1220221519470215,0
-0.09529763460159302,0.014151647686958313,1.005643606185913,-14.308021545410156,-2.789057731628418,1.2269656658172607,0
-0.09181912243366241,0.00897978339344263,1.0048251152038574,-13.539609909057617,7.866703033447266,-3.1577839851379395,0
-0.09459808468818665,0.0053463708609342575,0.9990048408508301,-11.17868423461914,10.976105690002441,-5.615859031677246,0
-0.09947529435157776,-0.008554977364838123,0.9905822277069092,-6.1145339012146,5.429540157318115,-4.697854518890381,0
-0.1133781224489212,-0.016182223334908485,0.9859277009963989,-3.9133808612823486,-2.4247827529907227,-3.854126214981079,0
-0.13211971521377563,-0.011408984661102295,0.9902864098548889,-7.05845308303833,-10.182392120361328,-1.0424983501434326,0
-0.13286331295967102,0.009654561057686806,1.001186728477478,-14.370838165283203,-12.025590896606445,2.4024059772491455,0
-0.1236516684293747,0.03997030854225159,1.0117311477661133,-27.22853660583496,-11.483041763305664,3.896787643432617,0
-0.10246456414461136,0.060703374445438385,1.0181899070739746,-51.366119384765625,-9.70496940612793,5.2789835929870605,0
-0.08586513996124268,0.057935599237680435,1.0222302675247192,-72.73123168945312,-11.461982727050781,-0.7794346809387207,0
-0.09387326240539551,0.033036909997463226,1.023172378540039,-96.81546783447266,-14.224452018737793,-17.078636169433594,0
