a_x,a_y,a_z,v_x,v_y,v_z,time_stamp
177.0,41.0,1952.0,-0.09030261635780334,0.021088413894176483,0.9975062012672424,79279
175.0,41.0,1952.0,-0.09050019830465317,0.02098383754491806,0.9974560141563416,79289
175.0,39.0,1956.0,-0.09056998789310455,0.02108277566730976,0.9974175691604614,79298
172.0,42.0,1951.0,-0.0899743065237999,0.02125038020312786,0.9980746507644653,79309
177.0,45.0,1957.0,-0.08919157832860947,0.02152130752801895,0.9976230263710022,79320
176.0,41.0,1951.0,-0.08948351442813873,0.021671112626791,0.9979932308197021,79328
175.0,44.0,1954.0,-0.08935508131980896,0.02160484716296196,0.9981363415718079,79339
175.0,43.0,1950.0,-0.0891847014427185,0.021987024694681168,0.9977643489837646,79348
175.0,45.0,1946.0,-0.08942736685276031,0.022089969366788864,0.9970481395721436,79359
178.0,42.0,1950.0,-0.08968549966812134,0.02231878601014614,0.9963372945785522,79369
177.0,43.0,1953.0,-0.0903729647397995,0.02197369933128357,0.9957670569419861,79378
176.0,41.0,1956.0,-0.09053079783916473,0.021701186895370483,0.9957345128059387,79388
174.0,40.0,1954.0,-0.0899612158536911,0.021110575646162033,0.9973563551902771,79399
176.0,37.0,1950.0,-0.0897882729768753,0.02034592628479004,0.9977821111679077,79409
176.0,39.0,1947.0,-0.08960068225860596,0.01957346312701702,0.996691882610321,79418
176.0,44.0,1949.0,-0.08952652662992477,0.01996811479330063,0.9967163801193237,79429
175.0,42.0,1950.0,-0.0898902416229248,0.020961053669452667,0.9973869323730469,79438
173.0,45.0,1948.0,-0.09004242718219757,0.021522730588912964,0.9974375367164612,79449
176.0,40.0,1950.0,-0.08959932625293732,0.02162090875208378,0.9972023367881775,79459
177.0,39.0,1946.0,-0.0894526019692421,0.021023623645305634,0.9963307976722717,79468
175.0,45.0,1958.0,-0.0898294448852539,0.020895211026072502,0.9960061311721802,79479
177.0,43.0,1949.0,-0.09002389758825302,0.021268537268042564,0.9973057508468628,79488
176.0,39.0,1950.0,-0.09036143124103546,0.021841246634721756,0.9974291920661926,79499
176.0,42.0,1954.0,-0.09011754393577576,0.021545805037021637,0.996947169303894,79509
174.0,40.0,1950.0,-0.08957363665103912,0.021604888141155243,0.996871829032898,79518
174.0,40.0,1949.0,-0.08895293623209,0.02116432413458824,0.9964386820793152,79529
174.0,45.0,1952.0,-0.08868736773729324,0.0210728757083416,0.9970307350158691,79538
175.0,44.0,1947.0,-0.08881183713674545,0.022384721785783768,0.9971576929092407,79549
174.0,43.0,1946.0,-0.08907871693372726,0.0227070115506649,0.9960803985595703,79559
173.0,41.0,1957.0,-0.08892843127250671,0.02245299145579338,0.9950942397117615,79568
177.0,38.0,1954.0,-0.08924814313650131,0.021353330463171005,0.9968353509902954,79579
175.0,41.0,1957.0,-0.08970722556114197,0.020403295755386353,0.9987173080444336,79588
179.0,46.0,1956.0,-0.0900585800409317,0.02072206884622574,0.9997813701629639,79598
178.0,42.0,1949.0,-0.0907464474439621,0.021794496104121208,0.999597430229187,79609
177.0,43.0,1955.0,-0.0907900407910347,0.02180325612425804,0.9981269836425781,79618
178.0,41.0,1954.0,-0.09066758304834366,0.021797914057970047,0.9972596764564514,79629
178.0,44.0,1950.0,-0.0903264731168747,0.021702265366911888,0.9973587393760681,79639
180.0,47.0,1953.0,-0.09006135165691376,0.021556653082370758,0.997167706489563,79648
173.0,41.0,1952.0,-0.08984503895044327,0.021863512694835663,0.9976165294647217,79659
175.0,40.0,1948.0,-0.0891222283244133,0.021788327023386955,0.9975178241729736,79668
175.0,41.0,1949.0,-0.08883751928806305,0.021570444107055664,0.9968669414520264,79679
176.0,45.0,1947.0,-0.08930781483650208,0.02136322297155857,0.9964632391929626,79689
175.0,44.0,1958.0,-0.08976176381111145,0.02184177376329899,0.9963552355766296,79698
176.0,40.0,1954.0,-0.08959348499774933,0.02211812511086464,0.9988273978233337,79709
175.0,46.0,1954.0,-0.0894106924533844,0.02150990627706051,0.9989944100379944,79718
173.0,44.0,1946.0,-0.08940181881189346,0.02199055440723896,0.9976106882095337,79729
178.0,44.0,1948.0,-0.08914801478385925,0.02211192063987255,0.9959719181060791,79739
177.0,43.0,1960.0,-0.08948209881782532,0.021998170763254166,0.995640754699707,79748
176.0,44.0,1955.0,-0.08995946496725082,0.021757233887910843,0.99704909324646,79759
176.0,35.0,1951.0,-0.08998167514801025,0.02138744480907917,0.9979550838470459,79770
179.0,42.0,1953.0,-0.08975330740213394,0.020142510533332825,0.9973823428153992,79778
177.0,42.0,1946.0,-0.08989416807889938,0.020372683182358742,0.9973903894424438,79789
175.0,43.0,1966.0,-0.08994072675704956,0.021241914480924606,0.9968679547309875,79798
174.0,45.0,1954.0,-0.08996176719665527,0.02211088500916958,0.9990916848182678,79809
176.0,42.0,1947.0,-0.08979782462120056,0.022032035514712334,0.9989272356033325,79819
176.0,38.0,1957.0,-0.08949903398752213,0.02150793746113777,0.9978602528572083,79828
174.0,42.0,1949.0,-0.08943817764520645,0.020647473633289337,0.9978882670402527,79839
172.0,38.0,1955.0,-0.08925078809261322,0.02028932422399521,0.9973464012145996,79848
173.0,39.0,1954.0,-0.08896499872207642,0.020249806344509125,0.9979159832000732,79859
178.0,42.0,1955.0,-0.08908764272928238,0.020623572170734406,0.9984087944030762,79869
176.0,41.0,1953.0,-0.08970120549201965,0.020680967718362808,0.9986337423324585,79878
177.0,41.0,1950.0,-0.08991767466068268,0.020283173769712448,0.9981288909912109,79889
178.0,43.0,1951.0,-0.09026080369949341,0.02041405625641346,0.997435450553894,79900
175.0,40.0,1948.0,-0.09035450220108032,0.020744487643241882,0.9970762729644775,79908
173.0,38.0,1950.0,-0.0901535153388977,0.02040986157953739,0.9961746335029602,79919
176.0,41.0,1951.0,-0.08955725282430649,0.019882798194885254,0.9961134195327759,79928
174.0,45.0,1944.0,-0.08913309872150421,0.020664270967245102,0.9962342977523804,79939
175.0,42.0,1956.0,-0.08904202282428741,0.021914057433605194,0.9953358769416809,79949
174.0,38.0,1947.0,-0.0891110748052597,0.021588299423456192,0.9960864186286926,79958
177.0,39.0,1950.0,-0.08940397202968597,0.020603474229574203,0.9957500100135803,79969
173.0,39.0,1947.0,-0.08985047787427902,0.0203328188508749,0.995762288570404,79978
176.0,44.0,1950.0,-0.08918850123882294,0.020594341680407524,0.9960057139396667,79989
176.0,42.0,1953.0,-0.08898124098777771,0.02132568508386612,0.996315598487854,79999
178.0,42.0,1953.0,-0.08915212750434875,0.021711859852075577,0.9970619678497314,80008
176.0,40.0,1945.0,-0.09000776708126068,0.021484680473804474,0.9977998733520508,80020
172.0,42.0,1947.0,-0.09009314328432083,0.021257808431982994,0.9966430068016052,80028
174.0,44.0,1952.0,-0.0892653614282608,0.0214325450360775,0.995546817779541,80039
176.0,44.0,1947.0,-0.08923955261707306,0.021542713046073914,0.9957122206687927,80048
177.0,42.0,1950.0,-0.09006504714488983,0.021656032651662827,0.9955200552940369,80059
177.0,43.0,1952.0,-0.09055949747562408,0.021352676674723625,0.9960044622421265,80069
171.0,40.0,1950.0,-0.09046236425638199,0.021216820925474167,0.9970549941062927,80078
176.0,39.0,1954.0,-0.08946610987186432,0.020962215960025787,0.9973371028900146,80089
175.0,43.0,1946.0,-0.08933323621749878,0.020843079313635826,0.9975335001945496,80098
179.0,47.0,1957.0,-0.0894106924533844,0.021280359476804733,0.9964009523391724,80109
176.0,39.0,1952.0,-0.08989208936691284,0.021938372403383255,0.9976001977920532,80119
178.0,38.0,1950.0,-0.09004142135381699,0.021363262087106705,0.9976156949996948,80128
176.0,41.0,1951.0,-0.09020738303661346,0.02052055113017559,0.9967404007911682,80139
181.0,41.0,1953.0,-0.09030693769454956,0.020074637606739998,0.9967043399810791,80148
175.0,44.0,1948.0,-0.09099613130092621,0.02080758661031723,0.9974783658981323,80159
176.0,42.0,1946.0,-0.09038984775543213,0.021718760952353477,0.9967015981674194,80169
175.0,42.0,1948.0,-0.08990563452243805,0.02130565233528614,0.9955072402954102,80178
179.0,41.0,1949.0,-0.08996948599815369,0.02091384306550026,0.9954965710639954,80189
175.0,42.0,1952.0,-0.09069348871707916,0.020951787009835243,0.9957457184791565,80198
180.0,40.0,1951.0,-0.09062602370977402,0.02117941901087761,0.9962729811668396,80208
179.0,43.0,1950.0,-0.09085799008607864,0.02102232165634632,0.9961690306663513,80219
180.0,39.0,1945.0,-0.09102066606283188,0.021133463829755783,0.9956516027450562,80228
176.0,44.0,1951.0,-0.09069491922855377,0.02105718106031418,0.9951863288879395,80239
175.0,41.0,1953.0,-0.08971254527568817,0.021204009652137756,0.9970046281814575,80249
177.0,42.0,1946.0,-0.0892542228102684,0.021200042217969894,0.9977984428405762,80258
176.0,42.0,1947.0,-0.0895325317978859,0.021097002550959587,0.9970176219940186,80269
179.0,44.0,1945.0,-0.0901406779885292,0.021076519042253494,0.9962524175643921,80278
175.0,41.0,1960.0,-0.09102736413478851,0.021548105403780937,0.9964192509651184,80289
178.0,39.0,1952.0,-0.09076050668954849,0.02133394032716751,0.9979602098464966,80299
173.0,40.0,1955.0,-0.09031984210014343,0.02100316621363163,0.9975253343582153,80308
174.0,39.0,1954.0,-0.08946116268634796,0.02102493867278099,0.9969534277915955,80319
176.0,42.0,1947.0,-0.08901664614677429,0.021077528595924377,0.9968005418777466,80328
173.0,40.0,1943.0,-0.08907400071620941,0.02114088647067547,0.9958624839782715,80339
173.0,40.0,1951.0,-0.08951824903488159,0.02089647762477398,0.9957053065299988,80349
175.0,43.0,1949.0,-0.08952145278453827,0.02090747095644474,0.9959221482276917,80358
176.0,44.0,1947.0,-0.08946611732244492,0.020771466195583344,0.9950205087661743,80369
174.0,42.0,1947.0,-0.08960892260074615,0.02104242332279682,0.9943640232086182,80378
179.0,42.0,1946.0,-0.089599609375,0.02138357423245907,0.9947733283042908,80388
173.0,42.0,1950.0,-0.08970111608505249,0.021729828789830208,0.9944750070571899,80399
180.0,40.0,1947.0,-0.08980734646320343,0.021607588976621628,0.9944815039634705,80408
175.0,41.0,1952.0,-0.09058987349271774,0.021329404786229134,0.9942702054977417,80419
174.0,36.0,1953.0,-0.08996731787919998,0.020867295563220978,0.995215654373169,80429
173.0,41.0,1955.0,-0.08918627351522446,0.02029225043952465,0.9968310594558716,80438
177.0,41.0,1948.0,-0.08887238800525665,0.02046959102153778,0.9978424310684204,80449
175.0,38.0,1942.0,-0.08963563293218613,0.020511062815785408,0.9964720010757446,80460
177.0,43.0,1956.0,-0.08950673043727875,0.02048433944582939,0.9953919649124146,80468
176.0,39.0,1945.0,-0.08960039913654327,0.020948395133018494,0.9961159229278564,80478
173.0,40.0,1947.0,-0.0893799439072609,0.020818250253796577,0.9955567717552185,80489
176.0,42.0,1952.0,-0.08900999277830124,0.02059457078576088,0.9955896139144897,80498
175.0,42.0,1956.0,-0.08936750888824463,0.021257735788822174,0.9963815808296204,80509
178.0,41.0,1950.0,-0.08957242220640182,0.021698690950870514,0.997244119644165,80519
177.0,44.0,1948.0,-0.08994990587234497,0.021460851654410362,0.9966461658477783,80528
175.0,43.0,1950.0,-0.09022732079029083,0.02165336161851883,0.996184766292572,80539
176.0,40.0,1946.0,-0.08973416686058044,0.021803664043545723,0.9958127737045288,80549
180.0,41.0,1945.0,-0.0898687094449997,0.021370721980929375,0.9951363801956177,80558
175.0,39.0,1947.0,-0.09045623242855072,0.020617453381419182,0.994830846786499,80569
179.0,41.0,1942.0,-0.09013645350933075,0.020069293677806854,0.9945324659347534,80578
178.0,43.0,1951.0,-0.090320885181427,0.020359400659799576,0.9942766427993774,80589
175.0,46.0,1951.0,-0.09037976711988449,0.021470310166478157,0.9955015182495117,80599
178.0,42.0,1949.0,-0.09033925086259842,0.02225567027926445,0.9960587024688721,80608
175.0,44.0,1947.0,-0.09061123430728912,0.022598808631300926,0.9954279065132141,80619
177.0,43.0,1952.0,-0.0904984176158905,0.022550109773874283,0.9951199889183044,80629
175.0,44.0,1957.0,-0.09028737992048264,0.022001687437295914,0.9961045980453491,80639
176.0,41.0,1956.0,-0.09013668447732925,0.021672822535037994,0.9974271059036255,80648
175.0,45.0,1947.0,-0.09002469480037689,0.02147647924721241,0.9985308051109314,80659
173.0,41.0,1950.0,-0.09020642936229706,0.021938510239124298,0.9973430633544922,80670
179.0,40.0,1957.0,-0.09038513153791428,0.021682068705558777,0.9965437054634094,80678
176.0,44.0,1947.0,-0.09077408909797668,0.021394487470388412,0.9976480603218079,80689
176.0,41.0,1945.0,-0.09061750024557114,0.02178102545440197,0.9965288043022156,80698
179.0,41.0,1949.0,-0.08999750018119812,0.021560661494731903,0.994808554649353,80709
174.0,42.0,1948.0,-0.0899825394153595,0.020898129791021347,0.9941030144691467,80719
176.0,41.0,1946.0,-0.08979232609272003,0.020560093224048615,0.9941537976264954,80728
177.0,43.0,1950.0,-0.09001913666725159,0.020669056102633476,0.9948914647102356,80739
177.0,42.0,1950.0,-0.09036757051944733,0.021307112649083138,0.9953503012657166,80748
175.0,39.0,1952.0,-0.09031037986278534,0.02170105092227459,0.9961553812026978,80759
178.0,42.0,1954.0,-0.08978898823261261,0.020969368517398834,0.9976918697357178,80769
177.0,41.0,1953.0,-0.08968642354011536,0.021051276475191116,0.998465895652771,80778
178.0,42.0,1949.0,-0.08991234749555588,0.021269461140036583,0.997939944267273,80789
174.0,41.0,1950.0,-0.09030123800039291,0.021300313994288445,0.9967069625854492,80798
175.0,45.0,1954.0,-0.09013821184635162,0.021383529528975487,0.9963010549545288,80809
175.0,45.0,1951.0,-0.08984212577342987,0.022133711725473404,0.9971380233764648,80819
173.0,46.0,1955.0,-0.08926050364971161,0.022576985880732536,0.9974410533905029,80828
177.0,44.0,1947.0,-0.08911322057247162,0.02289392799139023,0.9974257349967957,80839
175.0,43.0,1945.0,-0.08946090936660767,0.0221916101872921,0.9961611032485962,80848
177.0,41.0,1948.0,-0.08995785564184189,0.02114388719201088,0.9951385259628296,80859
175.0,41.0,1951.0,-0.09012289345264435,0.02085653878748417,0.9952692985534668,80869
177.0,41.0,1956.0,-0.08998604863882065,0.020906537771224976,0.9960009455680847,80878
175.0,43.0,1954.0,-0.08995893597602844,0.021160662174224854,0.9973372220993042,80889
178.0,43.0,1946.0,-0.09008486568927765,0.021847708150744438,0.997835099697113,80900
178.0,38.0,1956.0,-0.09058023244142532,0.021868769079446793,0.9967775344848633,80908
175.0,40.0,1947.0,-0.09105662256479263,0.02109955996274948,0.9966109395027161,80918
176.0,40.0,1954.0,-0.0908573716878891,0.0206247977912426,0.9962794780731201,80929
176.0,39.0,1954.0,-0.09072420001029968,0.02039846032857895,0.9962231516838074,80939
174.0,44.0,1951.0,-0.09053935110569,0.020266391336917877,0.9968589544296265,80948
177.0,40.0,1944.0,-0.08997208625078201,0.020746799185872078,0.9964351058006287,80959
175.0,41.0,1955.0,-0.08988256752490997,0.020847365260124207,0.9948592185974121,80968
175.0,38.0,1952.0,-0.08994922786951065,0.020592819899320602,0.9959820508956909,80979
178.0,41.0,1947.0,-0.09026365727186203,0.020944606512784958,0.9970417022705078,80989
174.0,40.0,1945.0,-0.09088599681854248,0.021471723914146423,0.9961994886398315,80998
176.0,44.0,1944.0,-0.09057711064815521,0.02126470021903515,0.9951515197753906,81009
181.0,43.0,1947.0,-0.09042297303676605,0.021594250574707985,0.994371771812439,81018
176.0,46.0,1952.0,-0.09071845561265945,0.022142190486192703,0.9941283464431763,81029
174.0,38.0,1943.0,-0.08990554511547089,0.02215784788131714,0.9940961599349976,81039
175.0,41.0,1952.0,-0.08905893564224243,0.021000022068619728,0.9937610626220703,81048
175.0,43.0,1955.0,-0.08891917765140533,0.020955324172973633,0.9948168396949768,81059
177.0,43.0,1947.0,-0.08929887413978577,0.021769147366285324,0.9964069128036499,81069
176.0,40.0,1950.0,-0.09017506241798401,0.022042054682970047,0.9963200092315674,81078
178.0,41.0,1953.0,-0.09060466289520264,0.02133101224899292,0.9957488179206848,81089
176.0,42.0,1949.0,-0.09054107218980789,0.020777640864253044,0.9963293075561523,81098
177.0,43.0,1954.0,-0.09017138928174973,0.020572420209646225,0.9972546100616455,81109
174.0,40.0,1959.0,-0.09006643295288086,0.021210838109254837,0.998615026473999,81119
176.0,42.0,1951.0,-0.08997315168380737,0.02129441685974598,0.999273419380188,81128
176.0,43.0,1956.0,-0.08979301154613495,0.02127709612250328,0.9981555342674255,81139
177.0,43.0,1951.0,-0.08969061076641083,0.021888764575123787,0.9976555705070496,81149
179.0,43.0,1958.0,-0.09015931934118271,0.02222323603928089,0.9974410533905029,81158
177.0,42.0,1950.0,-0.09135925769805908,0.022311102598905563,0.9978951215744019,81169
175.0,46.0,1956.0,-0.09125066548585892,0.022099744528532028,0.9971363544464111,81178
173.0,42.0,1958.0,-0.0901600569486618,0.022514618933200836,0.997147798538208,81189
176.0,42.0,1947.0,-0.08927003294229507,0.022433876991271973,0.997901201248169,81199
176.0,41.0,1956.0,-0.08926431834697723,0.02220177836716175,0.9974104166030884,81208
176.0,49.0,1955.0,-0.0895533561706543,0.022133812308311462,0.9977394342422485,81219
177.0,46.0,1949.0,-0.08990783989429474,0.022906042635440826,0.9976794123649597,81228
179.0,41.0,1953.0,-0.08998756110668182,0.023041432723402977,0.99637770652771,81239
176.0,40.0,1950.0,-0.09024765342473984,0.022052576765418053,0.9961366057395935,81249
175.0,42.0,1951.0,-0.09004053473472595,0.021148813888430595,0.9965360760688782,81258
177.0,45.0,1955.0,-0.08989328145980835,0.021061696112155914,0.9975216388702393,81269
174.0,41.0,1954.0,-0.08994174003601074,0.021567029878497124,0.9978848099708557,81279
176.0,41.0,1953.0,-0.08958526700735092,0.021509310230612755,0.9980349540710449,81289
178.0,41.0,1950.0,-0.08965426683425903,0.02144641801714897,0.9973784685134888,81298
176.0,41.0,1944.0,-0.0901358425617218,0.021092113107442856,0.9968181252479553,81309
174.0,43.0,1953.0,-0.08996382355690002,0.02108977548778057,0.9957744479179382,81318
180.0,42.0,1955.0,-0.09004851430654526,0.02140200324356556,0.9956378936767578,81329
181.0,41.0,1952.0,-0.09100022912025452,0.02129555493593216,0.9975844025611877,81339
178.0,44.0,1950.0,-0.09160914272069931,0.021089984104037285,0.9984254837036133,81348
176.0,43.0,1949.0,-0.09142118692398071,0.021631473675370216,0.9979919791221619,81359
175.0,39.0,1950.0,-0.09076064825057983,0.02160966955125332,0.9971593618392944,81368
174.0,42.0,1950.0,-0.08995252847671509,0.020501768216490746,0.9958521127700806,81379
173.0,41.0,1956.0,-0.08975440263748169,0.020695647224783897,0.9953582286834717,81389
174.0,39.0,1955.0,-0.08926589787006378,0.02079572156071663,0.9966656565666199,81398
171.0,42.0,1952.0,-0.08889500796794891,0.020799528807401657,0.9975606799125671,81409
173.0,42.0,1941.0,-0.08828715980052948,0.02154889702796936,0.9969632625579834,81420
177.0,43.0,1949.0,-0.08825244009494781,0.02166108414530754,0.9953327178955078,81428
173.0,39.0,1946.0,-0.08898276835680008,0.021272040903568268,0.9947485327720642,81439
174.0,48.0,1950.0,-0.08885280787944794,0.021039456129074097,0.9946556091308594,81448
176.0,38.0,1954.0,-0.0894932895898819,0.021709289401769638,0.9964443445205688,81459
173.0,43.0,1951.0,-0.090507373213768,0.02137543261051178,0.998126745223999,81470
177.0,36.0,1947.0,-0.09033685177564621,0.021300069987773895,0.997760534286499,81478
176.0,41.0,1951.0,-0.08996763080358505,0.020936695858836174,0.997009813785553,81488
177.0,40.0,1952.0,-0.08999600261449814,0.021237537264823914,0.9972081184387207,81499
179.0,38.0,1960.0,-0.09012234210968018,0.020747946575284004,0.9978396892547607,81509
182.0,44.0,1948.0,-0.09054400026798248,0.02009737305343151,0.9981112480163574,81518
180.0,40.0,1954.0,-0.09094424545764923,0.020670240744948387,0.99700528383255,81529
175.0,42.0,1943.0,-0.0911296159029007,0.021114952862262726,0.9966369867324829,81538
172.0,41.0,1952.0,-0.09045369178056717,0.021285923197865486,0.995432436466217,81549
174.0,44.0,1951.0,-0.08931633830070496,0.021324384957551956,0.9957118034362793,81559
175.0,44.0,1953.0,-0.08907770365476608,0.02172626182436943,0.9966803193092346,81568
176.0,47.0,1945.0,-0.08938629180192947,0.022066891193389893,0.9977680444717407,81579
171.0,40.0,1950.0,-0.08897196501493454,0.0225621797144413,0.9968602657318115,81588
177.0,42.0,1951.0,-0.08830983191728592,0.022040721029043198,0.9963144063949585,81598
179.0,44.0,1954.0,-0.08873825520277023,0.02152828872203827,0.9971897602081299,81609
176.0,40.0,1950.0,-0.08952436596155167,0.02151971124112606,0.9980708360671997,81618
176.0,40.0,1949.0,-0.08999011665582657,0.02096719667315483,0.998245358467102,81629
174.0,44.0,1953.0,-0.08973747491836548,0.020575618371367455,0.9973446130752563,81638
180.0,40.0,1960.0,-0.08925019204616547,0.02091488242149353,0.9968661665916443,81649
173.0,41.0,1948.0,-0.09003333747386932,0.020743994042277336,0.9983649253845215,81659
175.0,41.0,1951.0,-0.09021635353565216,0.02073332853615284,0.9978693723678589,81668
179.0,40.0,1959.0,-0.09034889936447144,0.020731734111905098,0.9980138540267944,81679
178.0,43.0,1954.0,-0.09092484414577484,0.020532244816422462,0.9989814758300781,81688
175.0,42.0,1946.0,-0.09110365808010101,0.020977215841412544,0.997951328754425,81699
177.0,41.0,1953.0,-0.09048198908567429,0.021027352660894394,0.9963323473930359,81708
174.0,40.0,1950.0,-0.08968909084796906,0.020500723272562027,0.9953047633171082,81719
170.0,41.0,1950.0,-0.08872582018375397,0.02035977505147457,0.9947954416275024,81730
175.0,46.0,1953.0,-0.08789928257465363,0.02033478580415249,0.9955713152885437,81738
177.0,43.0,1940.0,-0.08791577816009521,0.02145623229444027,0.9957998991012573,81749
176.0,42.0,1954.0,-0.08886051923036575,0.022110752761363983,0.9948582053184509,81758
179.0,46.0,1956.0,-0.09046716243028641,0.022463763132691383,0.9964962005615234,81769
179.0,42.0,1947.0,-0.09112028777599335,0.022581465542316437,0.9979237914085388,81779
183.0,44.0,1947.0,-0.09147076308727264,0.02209698036313057,0.996943473815918,81788
179.0,41.0,1954.0,-0.09196700900793076,0.021094676107168198,0.9971497654914856,81799
179.0,38.0,1942.0,-0.09199678152799606,0.020572330802679062,0.9975333213806152,81808
174.0,43.0,1950.0,-0.09115717560052872,0.02018408663570881,0.9965092539787292,81819
179.0,43.0,1950.0,-0.08981231600046158,0.020985841751098633,0.9962770938873291,81829
172.0,45.0,1951.0,-0.08954974263906479,0.021846039220690727,0.9966202974319458,81838
172.0,43.0,1940.0,-0.08862263709306717,0.022773319855332375,0.9956868886947632,81849
183.0,48.0,1963.0,-0.08845651149749756,0.022669263184070587,0.9945284128189087,81859
180.0,45.0,1963.0,-0.0906389057636261,0.023272283375263214,0.998295783996582,81869
169.0,44.0,1951.0,-0.09124613553285599,0.023072293028235435,1.0003175735473633,81878
173.0,40.0,1953.0,-0.08881084620952606,0.022098656743764877,0.998245120048523,81889
175.0,38.0,1961.0,-0.0877029150724411,0.020685862749814987,0.997040867805481,81898
173.0,35.0,1954.0,-0.08816112577915192,0.019173407927155495,0.9978604316711426,81909
176.0,42.0,1944.0,-0.0885518491268158,0.018439628183841705,0.997305154800415,81918
179.0,39.0,1951.0,-0.0891643613576889,0.01936616376042366,0.9959592223167419,81929
181.0,38.0,1953.0,-0.09016479551792145,0.020439207553863525,0.9963062405586243,81940
176.0,41.0,1953.0,-0.09107151627540588,0.020426874980330467,0.9968950152397156,81948
158.0,104.0,1945.0,-0.09071972966194153,0.02122553437948227,0.9964823126792908,81959
142.0,253.0,1945.0,-0.08402825891971588,0.04121948778629303,0.9956064224243164,81968
44.0,138.0,1944.0,-0.07592029124498367,0.08453083038330078,0.997326135635376,81979
18.0,43.0,1978.0,-0.03613951429724693,0.07254961133003235,1.00308096408844,81989
169.0,204.0,1990.0,-0.0179448239505291,0.052206747233867645,1.0055053234100342,81998
116.0,-16.0,1926.0,-0.044181253761053085,0.07031063735485077,1.01325523853302,82009
344.0,-211.0,2200.0,-0.06243080645799637,0.032069213688373566,1.013922929763794,82018
411.0,-10.0,1940.0,-0.11050470173358917,-0.042547211050987244,1.0172724723815918,82029
309.0,23.0,2002.0,-0.16170352697372437,-0.04152912646532059,1.0118063688278198,82039
298.0,71.0,1977.0,-0.17417781054973602,-0.011359971016645432,1.0142004489898682,82048
180.0,-21.0,2038.0,-0.15992891788482666,0.018691452220082283,1.0206495523452759,82059
108.0,-128.0,1973.0,-0.1150144636631012,0.0038130793254822493,1.0215895175933838,82070
113.0,-202.0,2092.0,-0.07790354639291763,-0.033712971955537796,1.0212630033493042,82078
160.0,-243.0,2241.0,-0.06156400218605995,-0.08325760811567307,1.0542494058609009,82089
87.0,-327.0,2308.0,-0.06609086692333221,-0.11482556164264679,1.1045629978179932,82098
20.0,-284.0,2376.0,-0.058208007365465164,-0.14361411333084106,1.1645915508270264,82109
-66.0,-280.0,2312.0,-0.024946296587586403,-0.14922302961349487,1.2018828392028809,82119
-43.0,-231.0,2170.0,0.005212295334786177,-0.14361822605133057,1.1967194080352783,82128
-62.0,-363.0,1960.0,0.022909019142389297,-0.13376039266586304,1.1380763053894043,82139
-32.0,-424.0,1744.0,0.029787935316562653,-0.15209034085273743,1.054733395576477,82148
